"initial_alias","converted_alias","name","description","namespace"
"SUZ12","5WAI","SUZ12","SUZ12 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:17101]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SUZ12","5WAK","SUZ12","SUZ12 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:17101]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SUZ12","5WG6","SUZ12","SUZ12 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:17101]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SUZ12","6B3W","SUZ12","SUZ12 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:17101]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SUZ12","6C23","SUZ12","SUZ12 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:17101]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SUZ12","6C24","SUZ12","SUZ12 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:17101]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SUZ12","6NQ3","SUZ12","SUZ12 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:17101]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SUZ12","6WKR","SUZ12","SUZ12 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:17101]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SUZ12","7AT8","SUZ12","SUZ12 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:17101]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SUZ12","7KSO","SUZ12","SUZ12 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:17101]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SUZ12","7KSR","SUZ12","SUZ12 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:17101]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SUZ12","7KTP","SUZ12","SUZ12 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:17101]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SYNCRIP","2DGU","SYNCRIP","synaptotagmin binding cytoplasmic RNA interacting protein [Source:HGNC Symbol;Acc:HGNC:16918]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SYNCRIP","2MXT","SYNCRIP","synaptotagmin binding cytoplasmic RNA interacting protein [Source:HGNC Symbol;Acc:HGNC:16918]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SYNCRIP","2NBB","SYNCRIP","synaptotagmin binding cytoplasmic RNA interacting protein [Source:HGNC Symbol;Acc:HGNC:16918]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SYNCRIP","6KOR","SYNCRIP","synaptotagmin binding cytoplasmic RNA interacting protein [Source:HGNC Symbol;Acc:HGNC:16918]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF12","1H3O","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF12","6MZC","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF12","6MZD","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF12","6MZL","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF12","6MZM","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF12","7EDX","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF12","7EG7","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF12","7EG8","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF12","7EG9","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF12","7EGA","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF12","7EGB","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF12","7EGC","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF12","7EGD","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF12","7EGE","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF12","7EGF","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF12","7EGG","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF12","7EGI","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF12","7EGJ","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF12","7ENA","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF12","7ENC","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF12","7KTR","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF12","7KTS","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF15","2MMY","TAF15","TATA-box binding protein associated factor 15 [Source:HGNC Symbol;Acc:HGNC:11547]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF9","6F3T","TAF9","TATA-box binding protein associated factor 9 [Source:HGNC Symbol;Acc:HGNC:11542]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF9","6MZC","TAF9","TATA-box binding protein associated factor 9 [Source:HGNC Symbol;Acc:HGNC:11542]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF9","6MZD","TAF9","TATA-box binding protein associated factor 9 [Source:HGNC Symbol;Acc:HGNC:11542]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF9","6MZL","TAF9","TATA-box binding protein associated factor 9 [Source:HGNC Symbol;Acc:HGNC:11542]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF9","6MZM","TAF9","TATA-box binding protein associated factor 9 [Source:HGNC Symbol;Acc:HGNC:11542]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF9","7EDX","TAF9","TATA-box binding protein associated factor 9 [Source:HGNC Symbol;Acc:HGNC:11542]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF9","7EG7","TAF9","TATA-box binding protein associated factor 9 [Source:HGNC Symbol;Acc:HGNC:11542]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF9","7EG8","TAF9","TATA-box binding protein associated factor 9 [Source:HGNC Symbol;Acc:HGNC:11542]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF9","7EG9","TAF9","TATA-box binding protein associated factor 9 [Source:HGNC Symbol;Acc:HGNC:11542]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF9","7EGA","TAF9","TATA-box binding protein associated factor 9 [Source:HGNC Symbol;Acc:HGNC:11542]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF9","7EGB","TAF9","TATA-box binding protein associated factor 9 [Source:HGNC Symbol;Acc:HGNC:11542]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF9","7EGC","TAF9","TATA-box binding protein associated factor 9 [Source:HGNC Symbol;Acc:HGNC:11542]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF9","7EGD","TAF9","TATA-box binding protein associated factor 9 [Source:HGNC Symbol;Acc:HGNC:11542]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF9","7EGE","TAF9","TATA-box binding protein associated factor 9 [Source:HGNC Symbol;Acc:HGNC:11542]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF9","7EGF","TAF9","TATA-box binding protein associated factor 9 [Source:HGNC Symbol;Acc:HGNC:11542]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF9","7EGG","TAF9","TATA-box binding protein associated factor 9 [Source:HGNC Symbol;Acc:HGNC:11542]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF9","7EGI","TAF9","TATA-box binding protein associated factor 9 [Source:HGNC Symbol;Acc:HGNC:11542]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF9","7EGJ","TAF9","TATA-box binding protein associated factor 9 [Source:HGNC Symbol;Acc:HGNC:11542]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF9","7ENA","TAF9","TATA-box binding protein associated factor 9 [Source:HGNC Symbol;Acc:HGNC:11542]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF9","7ENC","TAF9","TATA-box binding protein associated factor 9 [Source:HGNC Symbol;Acc:HGNC:11542]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","1WF0","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","2CQG","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","2N2C","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","2N3X","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","2N4G","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","2N4H","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","2N4P","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","4BS2","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","4IUF","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","4Y00","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","4Y0F","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5MDI","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5MRG","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5W50","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5W52","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5W7V","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5WHN","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5WHP","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5WIA","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5WIQ","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5WKB","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5WKD","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5X4F","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","6B1G","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","6CF4","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","6CFH","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","6N37","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","6N3A","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","6N3B","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","6N3C","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","6T4B","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","7KWZ","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","7PY2","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TBRG4","None","None","None",""
"TDRD10","None","None","None",""
"TFIP11","None","None","None",""
"THOC1","1WXP","THOC1","THO complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:19070]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"THOC1","7APK","THOC1","THO complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:19070]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"THUMPD1","2DIR","THUMPD1","THUMP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23807]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIA1","2MJN","TIA1","TIA1 cytotoxic granule associated RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11802]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIA1","3BS9","TIA1","TIA1 cytotoxic granule associated RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11802]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIA1","5ITH","TIA1","TIA1 cytotoxic granule associated RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11802]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIA1","5O2V","TIA1","TIA1 cytotoxic granule associated RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11802]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIA1","5O3J","TIA1","TIA1 cytotoxic granule associated RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11802]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIA1","6ELD","TIA1","TIA1 cytotoxic granule associated RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11802]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIAL1","1X4G","TIAL1","TIA1 cytotoxic granule associated RNA binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11804]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIAL1","2CQI","TIAL1","TIA1 cytotoxic granule associated RNA binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11804]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIAL1","2DH7","TIAL1","TIA1 cytotoxic granule associated RNA binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11804]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TRA2A","None","None","None",""
"TRA2B","2CQC","TRA2B","transformer 2 beta homolog [Source:HGNC Symbol;Acc:HGNC:10781]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TRA2B","2KXN","TRA2B","transformer 2 beta homolog [Source:HGNC Symbol;Acc:HGNC:10781]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TRA2B","2RRA","TRA2B","transformer 2 beta homolog [Source:HGNC Symbol;Acc:HGNC:10781]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TRA2B","2RRB","TRA2B","transformer 2 beta homolog [Source:HGNC Symbol;Acc:HGNC:10781]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TRIM56","5JW7","TRIM56","tripartite motif containing 56 [Source:HGNC Symbol;Acc:HGNC:19028]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TRIP6","1X61","TRIP6","thyroid hormone receptor interactor 6 [Source:HGNC Symbol;Acc:HGNC:12311]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TRIP6","2DLO","TRIP6","thyroid hormone receptor interactor 6 [Source:HGNC Symbol;Acc:HGNC:12311]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TRNAU1AP","2DHG","TRNAU1AP","tRNA selenocysteine 1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30813]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TRNAU1AP","2DIV","TRNAU1AP","tRNA selenocysteine 1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30813]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUFM","None","None","None",""
"U2AF1","1JMT","U2AF1","U2 small nuclear RNA auxiliary factor 1 [Source:HGNC Symbol;Acc:HGNC:12453]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","1JMT","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","1O0P","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","1OPI","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","1U2F","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","2G4B","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","2HZC","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","2M0G","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","2U2F","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","2YH0","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","2YH1","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","3VAF","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","3VAG","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","3VAH","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","3VAI","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","3VAJ","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","3VAK","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","3VAL","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","3VAM","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","4FXW","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","4TU7","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","4TU8","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","4TU9","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","5EV1","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","5EV2","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"U2AF2","5EV3","U2AF2","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
